Date,Base Currency,Target Currency,Exchange Rate
2022-07-02,USD,SLL,13157.7
2022-07-02,USD,SOS,578.392882
2022-07-02,USD,SRD,22.343
2022-07-02,USD,SSP,130.26
2022-07-02,USD,STD,21980.490504
2022-07-02,USD,STN,23.5
2022-07-02,USD,SVC,8.747644
2022-07-02,USD,SYP,2512.53
2022-07-02,USD,SZL,16.18757
2022-07-02,USD,THB,35.574313
2022-07-02,USD,TJS,9.822069
2022-07-02,USD,TMT,3.51
2022-07-02,USD,TND,3.068768
2022-07-02,USD,TOP,2.344
2022-07-02,USD,TRY,16.74751
2022-07-02,USD,TTD,6.791382
2022-07-02,USD,TWD,29.8116
2022-07-02,USD,TZS,2328
2022-07-02,USD,UAH,29.53958
2022-07-02,USD,UGX,3744.059343
2022-07-02,USD,USD,1
2022-07-02,USD,UYU,39.485181
2022-07-02,USD,UZS,10846.757422
2022-07-02,USD,VES,5.5022
2022-07-02,USD,VND,23308.5
2022-07-02,USD,VUV,117.065417
2022-07-02,USD,WST,2.677146
2022-07-02,USD,XAF,628.968005
2022-07-02,USD,XAG,0.05032724
2022-07-02,USD,XAU,0.00055276
2022-07-02,USD,XCD,2.70255
2022-07-02,USD,XDR,0.73234
2022-07-02,USD,XOF,628.968005
2022-07-02,USD,XPD,0.0005089
2022-07-02,USD,XPF,114.421902
2022-07-02,USD,XPT,0.00112201
2022-07-02,USD,YER,250.2501
2022-07-02,USD,ZAR,16.4494
2022-07-02,USD,ZMW,16.780244
2022-07-02,USD,ZWL,322
2022-07-03,USD,AED,3.672995
2022-07-03,USD,AFN,87.706039
2022-07-03,USD,ALL,114.019233
2022-07-03,USD,AMD,405.481478
2022-07-03,USD,ANG,1.801762
2022-07-03,USD,AOA,428.53145
2022-07-03,USD,ARS,125.413943
2022-07-03,USD,AUD,1.467752
2022-07-03,USD,AWG,1.7975
2022-07-03,USD,AZN,1.7
2022-07-03,USD,BAM,1.871053
2022-07-03,USD,BBD,2
2022-07-03,USD,BDT,93.450375
2022-07-03,USD,BGN,1.882277
2022-07-03,USD,BHD,0.377152
2022-07-03,USD,BIF,2057.686319
2022-07-03,USD,BMD,1
2022-07-03,USD,BND,1.394419
2022-07-03,USD,BOB,6.873176
2022-07-03,USD,BRL,5.3308
2022-07-03,USD,BSD,1
2022-07-03,USD,BTC,5.1822515e-05
2022-07-03,USD,BTN,78.916587
2022-07-03,USD,BWP,12.450182
2022-07-03,USD,BYN,3.375616
2022-07-03,USD,BZD,2.015192
2022-07-03,USD,CAD,1.288972
2022-07-03,USD,CDF,1999.646054
2022-07-03,USD,CHF,0.958503
2022-07-03,USD,CLF,0.033798
2022-07-03,USD,CLP,932.58
2022-07-03,USD,CNH,6.70204
2022-07-03,USD,CNY,6.7015
2022-07-03,USD,COP,4158.471334
2022-07-03,USD,CRC,685.681582
2022-07-03,USD,CUC,1
2022-07-03,USD,CUP,25.75
2022-07-03,USD,CVE,104.913806
2022-07-03,USD,CZK,23.719099
2022-07-03,USD,DJF,177.977589
2022-07-03,USD,DKK,7.1298
2022-07-03,USD,DOP,54.765577
2022-07-03,USD,DZD,146.583415
2022-07-03,USD,EGP,18.792352
2022-07-03,USD,ERN,15.000001
2022-07-03,USD,ETB,52.144262
2022-07-03,USD,EUR,0.95835
2022-07-03,USD,FJD,2.19785
2022-07-03,USD,FKP,0.826436
2022-07-03,USD,GBP,0.826436
2022-07-03,USD,GEL,2.940346
2022-07-03,USD,GGP,0.826436
2022-07-03,USD,GHS,8.067537
2022-07-03,USD,GIP,0.826436
2022-07-03,USD,GMD,54.090197
2022-07-03,USD,GNF,8684.824376
2022-07-03,USD,GTQ,7.750428
2022-07-03,USD,GYD,209.162858
2022-07-03,USD,HKD,7.84695
2022-07-03,USD,HNL,24.575484
2022-07-03,USD,HRK,7.21491
2022-07-03,USD,HTG,114.919005
2022-07-03,USD,HUF,384.12
2022-07-03,USD,IDR,14938.37706
2022-07-03,USD,ILS,3.528191
2022-07-03,USD,IMP,0.826436
2022-07-03,USD,INR,78.950956
2022-07-03,USD,IQD,1459.113187
2022-07-03,USD,IRR,42350.000176
2022-07-03,USD,ISK,133.52
2022-07-03,USD,JEP,0.826436
2022-07-03,USD,JMD,150.505606
2022-07-03,USD,JOD,0.709
2022-07-03,USD,JPY,135.0035
2022-07-03,USD,KES,117.9
2022-07-03,USD,KGS,79.504401
2022-07-03,USD,KHR,4068.939201
2022-07-03,USD,KMF,464.625006
2022-07-03,USD,KPW,900
2022-07-03,USD,KRW,1298.888808
2022-07-03,USD,KWD,0.306944
2022-07-03,USD,KYD,0.833054
2022-07-03,USD,KZT,464.217607
2022-07-03,USD,LAK,15013.922471
2022-07-03,USD,LBP,1511.610225
2022-07-03,USD,LKR,359.905335
2022-07-03,USD,LRD,152.501882
2022-07-03,USD,LSL,16.363185
2022-07-03,USD,LYD,4.830337
2022-07-03,USD,MAD,10.054242
2022-07-03,USD,MDL,19.126419
2022-07-03,USD,MGA,4076.399422
2022-07-03,USD,MKD,58.941984
2022-07-03,USD,MMK,1851.012327
2022-07-03,USD,MNT,3127.2388
2022-07-03,USD,MOP,8.080437
2022-07-03,USD,MRU,36.459559
2022-07-03,USD,MUR,45.7
2022-07-03,USD,MVR,15.350189
2022-07-03,USD,MWK,1026.165596
2022-07-03,USD,MXN,20.2653
2022-07-03,USD,MYR,4.407
2022-07-03,USD,MZN,63.85269
2022-07-03,USD,NAD,15.840192
2022-07-03,USD,NGN,415.27
2022-07-03,USD,NIO,35.845826
2022-07-03,USD,NOK,9.9167
2022-07-03,USD,NPR,126.266842
2022-07-03,USD,NZD,1.611205
2022-07-03,USD,OMR,0.385108
2022-07-03,USD,PAB,1
2022-07-03,USD,PEN,3.827381
2022-07-03,USD,PGK,3.522755
2022-07-03,USD,PHP,55.145001
2022-07-03,USD,PKR,204.571237
2022-07-03,USD,PLN,4.499604
2022-07-03,USD,PYG,6842.195532
2022-07-03,USD,QAR,3.661019
2022-07-03,USD,RON,4.7431
2022-07-03,USD,RSD,112.59377
2022-07-03,USD,RUB,56.800099
2022-07-03,USD,RWF,1022.566513
2022-07-03,USD,SAR,3.7529
2022-07-03,USD,SBD,8.159969
2022-07-03,USD,SCR,12.866288
2022-07-03,USD,SDG,456.501226
2022-07-03,USD,SEK,10.311
2022-07-03,USD,SGD,1.395805
2022-07-03,USD,SHP,0.826436
2022-07-03,USD,SLL,13157.7
2022-07-03,USD,SOS,578.392882
2022-07-03,USD,SRD,22.298019
2022-07-03,USD,SSP,130.26
2022-07-03,USD,STD,21980.490504
2022-07-03,USD,STN,23.5
2022-07-03,USD,SVC,8.747644
2022-07-03,USD,SYP,2512.53
2022-07-03,USD,SZL,16.363184
2022-07-03,USD,THB,35.603796
2022-07-03,USD,TJS,9.822069
2022-07-03,USD,TMT,3.51
2022-07-03,USD,TND,3.068768
2022-07-03,USD,TOP,2.344013
2022-07-03,USD,TRY,16.7654
2022-07-03,USD,TTD,6.791382
2022-07-03,USD,TWD,29.811001
2022-07-03,USD,TZS,2328
2022-07-03,USD,UAH,29.53958
2022-07-03,USD,UGX,3744.059343
2022-07-03,USD,USD,1
2022-07-03,USD,UYU,39.478722
2022-07-03,USD,UZS,10846.757422
2022-07-03,USD,VES,5.5022
2022-07-03,USD,VND,23315.469556
2022-07-03,USD,VUV,117.065417
2022-07-03,USD,WST,2.677146
2022-07-03,USD,XAF,628.636391
2022-07-03,USD,XAG,0.05036985
2022-07-03,USD,XAU,0.00055301
2022-07-03,USD,XCD,2.70255
2022-07-03,USD,XDR,0.73234
2022-07-03,USD,XOF,628.636391
2022-07-03,USD,XPD,0.00051101
2022-07-03,USD,XPF,114.361575
2022-07-03,USD,XPT,0.00112487
2022-07-03,USD,YER,250.2501
2022-07-03,USD,ZAR,16.328072
2022-07-03,USD,ZMW,16.670653
2022-07-03,USD,ZWL,322
2022-07-04,USD,AED,3.6731
2022-07-04,USD,AFN,87.717704
2022-07-04,USD,ALL,113.983151
2022-07-04,USD,AMD,405.537257
2022-07-04,USD,ANG,1.802015
2022-07-04,USD,AOA,426.84175
2022-07-04,USD,ARS,125.968049
2022-07-04,USD,AUD,1.455258
2022-07-04,USD,AWG,1.7975
2022-07-04,USD,AZN,1.7
2022-07-04,USD,BAM,1.871017
2022-07-04,USD,BBD,2
2022-07-04,USD,BDT,93.439266
2022-07-04,USD,BGN,1.87798
2022-07-04,USD,BHD,0.377004
2022-07-04,USD,BIF,2057.932428
2022-07-04,USD,BMD,1
2022-07-04,USD,BND,1.395109
2022-07-04,USD,BOB,6.88395
2022-07-04,USD,BRL,5.3299
2022-07-04,USD,BSD,1
2022-07-04,USD,BTC,4.9855094e-05
2022-07-04,USD,BTN,78.935232
2022-07-04,USD,BWP,12.359159
2022-07-04,USD,BYN,3.377115
2022-07-04,USD,BZD,2.01544
2022-07-04,USD,CAD,1.285861
2022-07-04,USD,CDF,1999.846032
2022-07-04,USD,CHF,0.960985
2022-07-04,USD,CLF,0.033659
2022-07-04,USD,CLP,928.75
2022-07-04,USD,CNH,6.693558
2022-07-04,USD,CNY,6.7001
2022-07-04,USD,COP,4212.667351
2022-07-04,USD,CRC,687.008116
2022-07-04,USD,CUC,1
2022-07-04,USD,CUP,25.75
2022-07-04,USD,CVE,105.723837
2022-07-04,USD,CZK,23.71735
2022-07-04,USD,DJF,178.00124
2022-07-04,USD,DKK,7.131538
2022-07-04,USD,DOP,54.792262
2022-07-04,USD,DZD,146.545836
2022-07-04,USD,EGP,18.864362
2022-07-04,USD,ERN,15.000001
2022-07-04,USD,ETB,52.152144
2022-07-04,USD,EUR,0.958513
2022-07-04,USD,FJD,2.2032
2022-07-04,USD,FKP,0.825511
2022-07-04,USD,GBP,0.825511
2022-07-04,USD,GEL,2.939783
2022-07-04,USD,GGP,0.825511
2022-07-04,USD,GHS,8.038801
2022-07-04,USD,GIP,0.825511
2022-07-04,USD,GMD,54.09008
2022-07-04,USD,GNF,8684.332485
2022-07-04,USD,GTQ,7.751332
2022-07-04,USD,GYD,209.187485
2022-07-04,USD,HKD,7.84615
2022-07-04,USD,HNL,24.577884
2022-07-04,USD,HRK,7.2151
2022-07-04,USD,HTG,114.932129
2022-07-04,USD,HUF,385.857509
2022-07-04,USD,IDR,14994.65
2022-07-04,USD,ILS,3.501225
2022-07-04,USD,IMP,0.825511
2022-07-04,USD,INR,78.939747
2022-07-04,USD,IQD,1459.300316
2022-07-04,USD,IRR,42350.000014
2022-07-04,USD,ISK,133.71
2022-07-04,USD,JEP,0.825511
2022-07-04,USD,JMD,150.532354
2022-07-04,USD,JOD,0.709
2022-07-04,USD,JPY,135.8652
2022-07-04,USD,KES,117.931517
2022-07-04,USD,KGS,79.503374
2022-07-04,USD,KHR,4074.090037
2022-07-04,USD,KMF,468.366004
2022-07-04,USD,KPW,900
2022-07-04,USD,KRW,1295.955
2022-07-04,USD,KWD,0.306846
2022-07-04,USD,KYD,0.833134
2022-07-04,USD,KZT,467.182767
2022-07-04,USD,LAK,15016.688573
2022-07-04,USD,LBP,1511.958042
2022-07-04,USD,LKR,358.443389
2022-07-04,USD,LRD,152.436711
2022-07-04,USD,LSL,16.24511
2022-07-04,USD,LYD,4.836368
2022-07-04,USD,MAD,10.014158
2022-07-04,USD,MDL,19.098633
2022-07-04,USD,MGA,4082.377251
2022-07-04,USD,MKD,59.117006
2022-07-04,USD,MMK,1851.303914
2022-07-04,USD,MNT,3134.3738
2022-07-04,USD,MOP,8.081068
2022-07-04,USD,MRU,36.424861
2022-07-04,USD,MUR,45.827503
2022-07-04,USD,MVR,15.380064
2022-07-04,USD,MWK,1026.287586
2022-07-04,USD,MXN,20.277903
2022-07-04,USD,MYR,4.413
2022-07-04,USD,MZN,63.854302
2022-07-04,USD,NAD,16.087933
2022-07-04,USD,NGN,417.919543
2022-07-04,USD,NIO,35.849926
2022-07-04,USD,NOK,9.816374
2022-07-04,USD,NPR,126.290975
2022-07-04,USD,NZD,1.609293
2022-07-04,USD,OMR,0.385005
2022-07-04,USD,PAB,1
2022-07-04,USD,PEN,3.845484
2022-07-04,USD,PGK,3.523216
2022-07-04,USD,PHP,55.040009
2022-07-04,USD,PKR,204.592653
2022-07-04,USD,PLN,4.518592
2022-07-04,USD,PYG,6844.849094
2022-07-04,USD,QAR,3.653645
2022-07-04,USD,RON,4.7395
2022-07-04,USD,RSD,112.561901
2022-07-04,USD,RUB,57.000002
2022-07-04,USD,RWF,1023.350715
2022-07-04,USD,SAR,3.75278
2022-07-04,USD,SBD,8.14498
2022-07-04,USD,SCR,12.838971
2022-07-04,USD,SDG,456.497944
2022-07-04,USD,SEK,10.329281
2022-07-04,USD,SGD,1.395699
2022-07-04,USD,SHP,0.825511
2022-07-04,USD,SLL,13157.7
2022-07-04,USD,SOS,578.382473
2022-07-04,USD,SRD,22.3165
2022-07-04,USD,SSP,130.26
2022-07-04,USD,STD,21980.490504
2022-07-04,USD,STN,23.485
2022-07-04,USD,SVC,8.748433
2022-07-04,USD,SYP,2512.53
2022-07-04,USD,SZL,16.2431
2022-07-04,USD,THB,35.704098
2022-07-04,USD,TJS,9.873533
2022-07-04,USD,TMT,3.50178
2022-07-04,USD,TND,3.082633
2022-07-04,USD,TOP,2.344013
2022-07-04,USD,TRY,16.8011
2022-07-04,USD,TTD,6.788574
2022-07-04,USD,TWD,29.703301
2022-07-04,USD,TZS,2332.77514
2022-07-04,USD,UAH,29.544164
2022-07-04,USD,UGX,3749.450237
2022-07-04,USD,USD,1
2022-07-04,USD,UYU,39.485181
2022-07-04,USD,UZS,10835.005993
2022-07-04,USD,VES,5.4688
2022-07-04,USD,VND,23350.854426
2022-07-04,USD,VUV,117.227417
2022-07-04,USD,WST,2.679691
2022-07-04,USD,XAF,628.74364
2022-07-04,USD,XAG,0.05002101
2022-07-04,USD,XAU,0.00055274
2022-07-04,USD,XCD,2.70255
2022-07-04,USD,XDR,0.733002
2022-07-04,USD,XOF,628.74364
2022-07-04,USD,XPD,0.00051535
2022-07-04,USD,XPF,114.381086
2022-07-04,USD,XPT,0.00112741
2022-07-04,USD,YER,250.270642
2022-07-04,USD,ZAR,16.3462
2022-07-04,USD,ZMW,16.572566
2022-07-04,USD,ZWL,322
2022-07-05,USD,AED,3.6731
2022-07-05,USD,AFN,87.71453
2022-07-05,USD,ALL,115.395276
2022-07-05,USD,AMD,407.922103
2022-07-05,USD,ANG,1.801874
2022-07-05,USD,AOA,427.54245
2022-07-05,USD,ARS,126.191832
2022-07-05,USD,AUD,1.471887
2022-07-05,USD,AWG,1.7975
2022-07-05,USD,AZN,1.7
2022-07-05,USD,BAM,1.898754
2022-07-05,USD,BBD,2
2022-07-05,USD,BDT,93.456854
2022-07-05,USD,BGN,1.90449
2022-07-05,USD,BHD,0.376996
2022-07-05,USD,BIF,2058.224189
2022-07-05,USD,BMD,1
2022-07-05,USD,BND,1.402112
2022-07-05,USD,BOB,6.883855
2022-07-05,USD,BRL,5.3873
2022-07-05,USD,BSD,1
2022-07-05,USD,BTC,4.9564357e-05
2022-07-05,USD,BTN,79.090049
2022-07-05,USD,BWP,12.450955
2022-07-05,USD,BYN,3.377394
2022-07-05,USD,BZD,2.015494
2022-07-05,USD,CAD,1.30345
2022-07-05,USD,CDF,1999.934708
2022-07-05,USD,CHF,0.968493
2022-07-05,USD,CLF,0.034502
2022-07-05,USD,CLP,950.594295
2022-07-05,USD,CNH,6.710682
2022-07-05,USD,CNY,6.7199
2022-07-05,USD,COP,4222.55538
2022-07-05,USD,CRC,687.037299
2022-07-05,USD,CUC,1
2022-07-05,USD,CUP,25.75
2022-07-05,USD,CVE,105.728521
2022-07-05,USD,CZK,24.131701
2022-07-05,USD,DJF,178.007276
2022-07-05,USD,DKK,7.2537
2022-07-05,USD,DOP,54.720183
2022-07-05,USD,DZD,146.650685
2022-07-05,USD,EGP,18.8576
2022-07-05,USD,ERN,15.000001
2022-07-05,USD,ETB,52.159274
2022-07-05,USD,EUR,0.974966
2022-07-05,USD,FJD,2.2164
2022-07-05,USD,FKP,0.836736
2022-07-05,USD,GBP,0.836736
2022-07-05,USD,GEL,2.940344
2022-07-05,USD,GGP,0.836736
2022-07-05,USD,GHS,8.039513
2022-07-05,USD,GIP,0.836736
2022-07-05,USD,GMD,54.089988
2022-07-05,USD,GNF,8684.878133
2022-07-05,USD,GTQ,7.751443
2022-07-05,USD,GYD,209.175539
2022-07-05,USD,HKD,7.846655
2022-07-05,USD,HNL,24.578077
2022-07-05,USD,HRK,7.341
2022-07-05,USD,HTG,115.743331
2022-07-05,USD,HUF,397.49
2022-07-05,USD,IDR,15043.5
2022-07-05,USD,ILS,3.526295
2022-07-05,USD,IMP,0.836736
2022-07-05,USD,INR,79.36855
2022-07-05,USD,IQD,1459.240963
2022-07-05,USD,IRR,42350.000043
2022-07-05,USD,ISK,135.03
2022-07-05,USD,JEP,0.836736
2022-07-05,USD,JMD,150.524667
2022-07-05,USD,JOD,0.709
2022-07-05,USD,JPY,135.538
2022-07-05,USD,KES,118
2022-07-05,USD,KGS,79.504079
2022-07-05,USD,KHR,4072.168808
2022-07-05,USD,KMF,468.365989
2022-07-05,USD,KPW,900
2022-07-05,USD,KRW,1308.985847
2022-07-05,USD,KWD,0.307196
2022-07-05,USD,KYD,0.833163
2022-07-05,USD,KZT,465.833284
2022-07-05,USD,LAK,15015.586426
2022-07-05,USD,LBP,1511.90144
2022-07-05,USD,LKR,358.430591
2022-07-05,USD,LRD,152.437331
2022-07-05,USD,LSL,16.418126
2022-07-05,USD,LYD,4.834978
2022-07-05,USD,MAD,10.09694
2022-07-05,USD,MDL,19.100449
2022-07-05,USD,MGA,4084.55517
2022-07-05,USD,MKD,60.01704
2022-07-05,USD,MMK,1851.139434
2022-07-05,USD,MNT,3134.3738
2022-07-05,USD,MOP,8.080589
2022-07-05,USD,MRU,36.428242
2022-07-05,USD,MUR,45.294129
2022-07-05,USD,MVR,15.380068
2022-07-05,USD,MWK,1026.332938
2022-07-05,USD,MXN,20.536
2022-07-05,USD,MYR,4.4195
2022-07-05,USD,MZN,63.854126
2022-07-05,USD,NAD,16.087905
2022-07-05,USD,NGN,417.956389
2022-07-05,USD,NIO,35.851312
2022-07-05,USD,NOK,10.066324
2022-07-05,USD,NPR,126.5444
2022-07-05,USD,NZD,1.621889
2022-07-05,USD,OMR,0.38499
2022-07-05,USD,PAB,1
2022-07-05,USD,PEN,3.828508
2022-07-05,USD,PGK,3.568184
2022-07-05,USD,PHP,55.55
2022-07-05,USD,PKR,206.334909
2022-07-05,USD,PLN,4.625398
2022-07-05,USD,PYG,6852.84603
2022-07-05,USD,QAR,3.651957
2022-07-05,USD,RON,4.8199
2022-07-05,USD,RSD,114.445612
2022-07-05,USD,RUB,59.5251
2022-07-05,USD,RWF,1030.442326
2022-07-05,USD,SAR,3.75369
2022-07-05,USD,SBD,8.14498
2022-07-05,USD,SCR,13.117359
2022-07-05,USD,SDG,456.498534
2022-07-05,USD,SEK,10.51626
2022-07-05,USD,SGD,1.405199
2022-07-05,USD,SHP,0.836736
2022-07-05,USD,SLL,13157.7
2022-07-05,USD,SOS,578.431963
2022-07-05,USD,SRD,22.3165
2022-07-05,USD,SSP,130.26
2022-07-05,USD,STD,21980.490504
2022-07-05,USD,STN,23.485
2022-07-05,USD,SVC,8.74892
2022-07-05,USD,SYP,2512.53
2022-07-05,USD,SZL,16.418125
2022-07-05,USD,THB,35.954059
2022-07-05,USD,TJS,10.454309
2022-07-05,USD,TMT,3.50178
2022-07-05,USD,TND,3.082634
2022-07-05,USD,TOP,2.349518
2022-07-05,USD,TRY,17.0085
2022-07-05,USD,TTD,6.788398
2022-07-05,USD,TWD,29.795701
2022-07-05,USD,TZS,2331.124392
2022-07-05,USD,UAH,29.541806
2022-07-05,USD,UGX,3714.60232
2022-07-05,USD,USD,1
2022-07-05,USD,UYU,39.966372
2022-07-05,USD,UZS,10859.545413
2022-07-05,USD,VES,5.4688
2022-07-05,USD,VND,23364.487257
2022-07-05,USD,VUV,117.227417
2022-07-05,USD,WST,2.679691
2022-07-05,USD,XAF,639.536004
2022-07-05,USD,XAG,0.051981
2022-07-05,USD,XAU,0.00056514
2022-07-05,USD,XCD,2.70255
2022-07-05,USD,XDR,0.732486
2022-07-05,USD,XOF,639.536004
2022-07-05,USD,XPD,0.00051561
2022-07-05,USD,XPF,116.344433
2022-07-05,USD,XPT,0.00115209
2022-07-05,USD,YER,250.270734
2022-07-05,USD,ZAR,16.5397
2022-07-05,USD,ZMW,16.573243
2022-07-05,USD,ZWL,322
2022-07-06,USD,AED,3.6731
2022-07-06,USD,AFN,87.751999
2022-07-06,USD,ALL,116.024926
2022-07-06,USD,AMD,403.080489
2022-07-06,USD,ANG,1.802619
2022-07-06,USD,AOA,428.0689
2022-07-06,USD,ARS,126.382397
2022-07-06,USD,AUD,1.474506
2022-07-06,USD,AWG,1.7975
2022-07-06,USD,AZN,1.7
2022-07-06,USD,BAM,1.918703
2022-07-06,USD,BBD,2
2022-07-06,USD,BDT,93.468291
2022-07-06,USD,BGN,1.920577
2022-07-06,USD,BHD,0.376979
2022-07-06,USD,BIF,2058.74745
2022-07-06,USD,BMD,1
2022-07-06,USD,BND,1.405013
2022-07-06,USD,BOB,6.876343
2022-07-06,USD,BRL,5.4293
2022-07-06,USD,BSD,1
2022-07-06,USD,BTC,4.8653791e-05
2022-07-06,USD,BTN,79.344188
2022-07-06,USD,BWP,12.596949
2022-07-06,USD,BYN,3.388166
2022-07-06,USD,BZD,2.016089
2022-07-06,USD,CAD,1.303796
2022-07-06,USD,CDF,2000.540797
2022-07-06,USD,CHF,0.970247
2022-07-06,USD,CLF,0.035154
2022-07-06,USD,CLP,968.103062
2022-07-06,USD,CNH,6.714258
2022-07-06,USD,CNY,6.708
2022-07-06,USD,COP,4284.683656
2022-07-06,USD,CRC,687.252236
2022-07-06,USD,CUC,1
2022-07-06,USD,CUP,25.75
2022-07-06,USD,CVE,107.57086
2022-07-06,USD,CZK,24.326749
2022-07-06,USD,DJF,178.064497
2022-07-06,USD,DKK,7.306779
2022-07-06,USD,DOP,54.771174
2022-07-06,USD,DZD,147.266695
2022-07-06,USD,EGP,18.8871
2022-07-06,USD,ERN,15.000001
2022-07-06,USD,ETB,52.17815
2022-07-06,USD,EUR,0.981904
2022-07-06,USD,FJD,2.2387
2022-07-06,USD,FKP,0.838756
2022-07-06,USD,GBP,0.838756
2022-07-06,USD,GEL,2.939763
2022-07-06,USD,GGP,0.838756
2022-07-06,USD,GHS,8.041595
2022-07-06,USD,GIP,0.838756
2022-07-06,USD,GMD,54.060687
2022-07-06,USD,GNF,8687.343957
2022-07-06,USD,GTQ,7.754059
2022-07-06,USD,GYD,209.319747
2022-07-06,USD,HKD,7.847265
2022-07-06,USD,HNL,24.5892
2022-07-06,USD,HRK,7.385
2022-07-06,USD,HTG,115.787512
2022-07-06,USD,HUF,402.125
2022-07-06,USD,IDR,14995.55
2022-07-06,USD,ILS,3.493146
2022-07-06,USD,IMP,0.838756
2022-07-06,USD,INR,79.042062
2022-07-06,USD,IQD,1459.779706
2022-07-06,USD,IRR,42349.999934
2022-07-06,USD,ISK,135.6
2022-07-06,USD,JEP,0.838756
2022-07-06,USD,JMD,150.399745
2022-07-06,USD,JOD,0.709
2022-07-06,USD,JPY,135.95324508
2022-07-06,USD,KES,118.05
2022-07-06,USD,KGS,79.493111
2022-07-06,USD,KHR,4075.840289
2022-07-06,USD,KMF,472.590498
2022-07-06,USD,KPW,900
2022-07-06,USD,KRW,1305.2
2022-07-06,USD,KWD,0.307393
2022-07-06,USD,KYD,0.833472
2022-07-06,USD,KZT,465.953377
2022-07-06,USD,LAK,15023.523739
2022-07-06,USD,LBP,1512.33502
2022-07-06,USD,LKR,357.059353
2022-07-06,USD,LRD,152.393338
2022-07-06,USD,LSL,16.743317
2022-07-06,USD,LYD,4.837592
2022-07-06,USD,MAD,10.16746
2022-07-06,USD,MDL,19.100449
2022-07-06,USD,MGA,4090.811493
2022-07-06,USD,MKD,60.504734
2022-07-06,USD,MMK,1851.863186
2022-07-06,USD,MNT,3134.3738
2022-07-06,USD,MOP,8.084171
2022-07-06,USD,MRU,36.517388
2022-07-06,USD,MUR,45.599568
2022-07-06,USD,MVR,15.382146
2022-07-06,USD,MWK,1023.200752
2022-07-06,USD,MXN,20.6563
2022-07-06,USD,MYR,4.4245
2022-07-06,USD,MZN,63.854726
2022-07-06,USD,NAD,16.264294
2022-07-06,USD,NGN,418.033601
2022-07-06,USD,NIO,35.862068
2022-07-06,USD,NOK,10.133568
2022-07-06,USD,NPR,126.950508
2022-07-06,USD,NZD,1.62626
2022-07-06,USD,OMR,0.38499
2022-07-06,USD,PAB,1
2022-07-06,USD,PEN,3.861382
2022-07-06,USD,PGK,3.569628
2022-07-06,USD,PHP,55.979998
2022-07-06,USD,PKR,207.790823
2022-07-06,USD,PLN,4.685065
2022-07-06,USD,PYG,6858.274352
2022-07-06,USD,QAR,3.654682
2022-07-06,USD,RON,4.853
2022-07-06,USD,RSD,115.253314
2022-07-06,USD,RUB,60.000004
2022-07-06,USD,RWF,1023.181882
2022-07-06,USD,SAR,3.753769
2022-07-06,USD,SBD,8.14498
2022-07-06,USD,SCR,13.433466
2022-07-06,USD,SDG,456.477492
2022-07-06,USD,SEK,10.538326
2022-07-06,USD,SGD,1.404774
2022-07-06,USD,SHP,0.838756
2022-07-06,USD,SLL,13290.4
2022-07-06,USD,SOS,577.623094
2022-07-06,USD,SRD,22.3185
2022-07-06,USD,SSP,130.26
2022-07-06,USD,STD,21980.490504
2022-07-06,USD,STN,23.7016
2022-07-06,USD,SVC,8.751656
2022-07-06,USD,SYP,2512.53
2022-07-06,USD,SZL,16.745769
2022-07-06,USD,THB,36.189934
2022-07-06,USD,TJS,10.427037
2022-07-06,USD,TMT,3.50178
2022-07-06,USD,TND,3.096386
2022-07-06,USD,TOP,2.357826
2022-07-06,USD,TRY,17.2173
2022-07-06,USD,TTD,6.785697
2022-07-06,USD,TWD,29.805301
2022-07-06,USD,TZS,2332.457
2022-07-06,USD,UAH,29.549518
2022-07-06,USD,UGX,3760.7471
2022-07-06,USD,USD,1
2022-07-06,USD,UYU,40.199167
2022-07-06,USD,UZS,10889.902185
2022-07-06,USD,VES,5.4688
2022-07-06,USD,VND,23378.141757
2022-07-06,USD,VUV,117.553417
2022-07-06,USD,WST,2.682846
2022-07-06,USD,XAF,644.086495
2022-07-06,USD,XAG,0.0521136
2022-07-06,USD,XAU,0.00057468
2022-07-06,USD,XCD,2.70255
2022-07-06,USD,XDR,0.73305
2022-07-06,USD,XOF,644.086495
2022-07-06,USD,XPD,0.00051896
2022-07-06,USD,XPF,117.172259
2022-07-06,USD,XPT,0.00116619
2022-07-06,USD,YER,250.270636
2022-07-06,USD,ZAR,16.795205
2022-07-06,USD,ZMW,16.303232
2022-07-06,USD,ZWL,322
2022-07-07,USD,AED,3.673045
2022-07-07,USD,AFN,87.899364
2022-07-07,USD,ALL,116.030336
2022-07-07,USD,AMD,407.84782
2022-07-07,USD,ANG,1.802045
2022-07-07,USD,AOA,429.5164
2022-07-07,USD,ARS,126.506282
2022-07-07,USD,AUD,1.460351
2022-07-07,USD,AWG,1.7925
2022-07-07,USD,AZN,1.7
2022-07-07,USD,BAM,1.919108
2022-07-07,USD,BBD,2
2022-07-07,USD,BDT,93.463587
2022-07-07,USD,BGN,1.923424
2022-07-07,USD,BHD,0.377
2022-07-07,USD,BIF,2058.250638
2022-07-07,USD,BMD,1
2022-07-07,USD,BND,1.40001
2022-07-07,USD,BOB,6.884107
2022-07-07,USD,BRL,5.3397
2022-07-07,USD,BSD,1
2022-07-07,USD,BTC,4.6200662e-05
2022-07-07,USD,BTN,79.16909
2022-07-07,USD,BWP,12.592923
